jpknight.59,"400,000",/property-details/218/oxfordshire/cholsey-9,OX10 9LL,"A substantial 5 bedroom family home, with an 85۪ rear garden, set in an established road on the edge of the village. There is also an en suite shower room, bathroom whilst the downstairs comprises 2 separate.......",/resize/218/0/268,http://www.jpknight.net/search/3.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Papist Way,"UNDER OFFER Offers in Excess of 400,000",5
jpknight.60,"369,950",/property-details/169/oxfordshire/cholsey/charles-road,OX10 9QN,"A charming 3 bedroom detached bungalow, believed to date from the 1930s with later additions, situated in a quiet position within easy walking distance of the train station. With scope for further development, there is.......",/resize/169/0/268,http://www.jpknight.net/search/3.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Charles Road,"SOLD SUBJECT TO CONTRACT 369,950",3
jpknight.61,"329,950",/property-details/283/oxfordshire/benson-16,OX10 6LY,"A beautiful cottage, dating from the late 18thCentury, it is set in an idyllic position on the edge of the village with views across open countryside. Comprising 3 bedrooms, 1stfloor bathroom, sitting room with.......",/resize/283/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Honey Cottage,"UNDER OFFER 329,950",
jpknight.62,"365,000",/property-details/228/oxfordshire/benson-10,OX10 6NG,"Set in this quiet street, within walking distance of Benson village centre, an extended semi detached property with 4 bedrooms. It also includes sitting room with open fire, study area and dining room, along with.......",/resize/228/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Sands Way,"FOR SALE 365,000",
jpknight.63,"324,950",/property-details/223/oxfordshire/crowmarsh-gifford-3,OX10 8DQ,"Set in a private corner position on this small development, a beautifully presented, extended family home with a garage and secluded garden. There are 3 bedrooms and a bathroom upstairs, the downstairs comprises a.......",/resize/223/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Robert Sparrow Gardens,"UNDER OFFER 324,950",
jpknight.64,"362,500",/property-details/170/oxfordshire/wallingford/millington-road,OX10 8FE,"Situated in a quiet close, a spacious, extended 4 bedroom family home, arranged over 3 floors and featuring a secluded garden, double glazed conservatory and stylish refitted kitchen. Within walking distance of the town.......",/resize/170/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Millington Road,"SOLD SUBJECT TO CONTRACT 362,500",
jpknight.65,"379,950",/property-details/278/oxfordshire/wallingford-58,OX10 8HP,"A spacious 4 bedroom detached family home set in this established residential road within walking distance of the town centre. The property also has 2 bathrooms, lounge, dining room and family room along with a.......",/resize/278/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,St. Georges Road,"FOR SALE 379,950",
jpknight.66,"335,000",/property-details/249/oxfordshire/wallingford-49,OX10 8LA,"Set at the head of a small cul-de-sac, a well presented family home with 3 good bedrooms, dual aspect 19۪ sitting room and a superb 20۪ kitchen/breakfast room. Outside there is a driveway, garage and.......",/resize/249/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Rowland Close,"UNDER OFFER 335,000",
jpknight.67,"410,000",/property-details/290/oxfordshire/wallingford-61,OX10 9BA,"Set in a quiet side road on the favoured Brookmead development, an extended family home with 4 bedrooms and 2 reception rooms. The property also features a garage and a secluded 37۪ rear garden: it is within.......",/resize/290/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Trenchard Close,"FOR SALE 410,000",
jpknight.68,"365,000",/property-details/196/oxfordshire/cholsey/schuster-close,OX10 9GY,"Featuring a stunning outlook across acres of open countryside, a spacious 4 bedroom town house built to an excellent specification by renowned developer, Linden Homes. Arranged over 3 floors, it is part of the Cholsey.......",/resize/196/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Schuster Close,"SOLD SUBJECT TO CONTRACT 365,000",
jpknight.69,"400,000",/property-details/218/oxfordshire/cholsey-9,OX10 9LL,"A substantial 5 bedroom family home, with an 85۪ rear garden, set in an established road on the edge of the village. There is also an en suite shower room, bathroom whilst the downstairs comprises 2 separate.......",/resize/218/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Papist Way,"SOLD SUBJECT TO CONTRACT Offers in Excess of 400,000",
jpknight.70,"325,000",/property-details/276/oxfordshire/west-hendred,OX12 8RU,"A delightful, beautifully presented 3 bedroom cottage on the outskirts of this pretty village surrounded by acres of rolling farmland: outside there is a car port, brick studio and, to the rear, a secluded 57۪.......",/resize/276/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Ginge Road Cottages,"UNDER OFFER Guide Price 325,000",
jpknight.71,"319,950",/property-details/149/oxfordshire/wallingford/regency-close,OX10 0FE,"Set in a quiet cu-de-sac within walking distance of the town, a stylish 3 storey town house finished to an impressive specification, with an enclosed garden and 2 parking spaces. The property comprises 3 bedrooms,.......",/resize/149/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Regency Close,"SOLD SUBJECT TO CONTRACT 319,950",3
jpknight.72,"321,000",/property-details/259/oxfordshire/wallingford-51,OX10 8AB,A stunning refurbished family home in a quiet side road within walking distance of both the town and local schools: there is a superb 160۪ south facing rear garden and off road parking for 2 cars. The property has.......,/resize/259/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Sinodun Road,"FOR SALE 321,000",160
jpknight.73,"340,000",/property-details/209/oxfordshire/mongewell/carmel-terrace,OX10 8BX,"A beautifully presented, four-bedroom, property located in an idyllic setting within Mongewell. The property features a dining room overlooking the garden, elegant sitting room, kitchen, utility and cloakroom on the.......",/resize/209/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Carmel Terrace,"UNDER OFFER 340,000",-1
jpknight.74,"324,950",/property-details/223/oxfordshire/crowmarsh-gifford-3,OX10 8DQ,"Set in a private corner position on this small development, a beautifully presented, extended family home with a garage and secluded garden. There are 3 bedrooms and a bathroom upstairs, the downstairs comprises a.......",/resize/223/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Robert Sparrow Gardens,"UNDER OFFER 324,950",3
jpknight.75,"319,950",/property-details/244/oxfordshire/crowmarsh-gifford-4,OX10 8EP,"A detached chalet style home in a quiet traffic free location on this mature development and set in this sought after village. On the first floor 2 bedrooms and a bathroom: downstairs an open plan living/dining room,.......",/resize/244/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Newnham Green,"SOLD SUBJECT TO CONTRACT 319,950",2
jpknight.76,"335,000",/property-details/249/oxfordshire/wallingford-49,OX10 8LA,"Set at the head of a small cul-de-sac, a well presented family home with 3 good bedrooms, dual aspect 19۪ sitting room and a superb 20۪ kitchen/breakfast room. Outside there is a driveway, garage and.......",/resize/249/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Rowland Close,"FOR SALE 335,000",3
jpknight.77,"310,000",/property-details/231/oxfordshire/moulsford-1,OX10 9HZ,"PLANNING PERMISSION GRANTED (P10/W1092): Tucked away in a private setting with open views across neighbouring farmland, a well presented detached bungalow with planning permission to be substituted for a 4.......",/resize/231/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Willow Court Lane,"FOR SALE 310,000",10
jpknight.78,"315,000",/property-details/203/oxfordshire/cholsey/pound-lane,OX10 9NR,"A superbly presented family home, set in a private position in the centre of the village with a secluded garden. The extended property comprises 4 bedrooms, en suite shower room, bathroom, 2 reception areas, cloakroom.......",/resize/203/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Pound Lane,"SOLD SUBJECT TO CONTRACT 315,000",4
jpknight.79,"319,950",/property-details/216/oxfordshire/cholsey-8,OX10 9QL,"A very well presented 1930۪s semi detached home, which has been extended on the ground floor, and features two garages with large gravel driveway. This family home comprises 3 bedrooms, a family bathroom, two.......",/resize/216/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Papist Way,"UNDER OFFER 319,950",1930
jpknight.80,"350,000",/property-details/212/oxfordshire/chalgrove,OX44 7RF,"A substantial 5 bedroom semi detached family home, with a secluded 40۪ wide garden, set in a quiet, no-through road in the centre of the village. The property also features 3 reception rooms, kitchen, bathroom and.......",/resize/212/0/268,http://www.jpknight.net/search/4.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Chapel Lane,"SOLD SUBJECT TO CONTRACT 350,000",5
jpknight.81,"319,950",/property-details/149/oxfordshire/wallingford/regency-close,OX10 0FE,"Set in a quiet cu-de-sac within walking distance of the town, a stylish 3 storey town house finished to an impressive specification, with an enclosed garden and 2 parking spaces. The property comprises 3 bedrooms,.......",/resize/149/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Regency Close,"SOLD SUBJECT TO CONTRACT 319,950",
jpknight.82,"295,000",/property-details/277/oxfordshire/wallingford-57,OX10 0HN,"A beautifully presented home, comprising 3 bedrooms, one with en suite facilities, bathroom, living room, cloakroom and well fitted kitchen: it is within easy walking distance of the town centre, featuring both parking.......",/resize/277/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Croft Road,"UNDER OFFER 295,000",
jpknight.83,"295,000",/property-details/235/oxfordshire/wallingford-44,OX10 0SU,"A brand new 3 bedroom, end terraced modern property built to the latest specification by Beres Developments: it is situated on this attractive development with a south facing garden and off road parking........",/resize/235/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Meriden Court,"SOLD SUBJECT TO CONTRACT 295,000",
jpknight.84,"321,000",/property-details/259/oxfordshire/wallingford-51,OX10 8AB,A stunning refurbished family home in a quiet side road within walking distance of both the town and local schools: there is a superb 160۪ south facing rear garden and off road parking for 2 cars. The property has.......,/resize/259/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Sinodun Road,"SOLD SUBJECT TO CONTRACT 321,000",
jpknight.85,"319,950",/property-details/244/oxfordshire/crowmarsh-gifford-4,OX10 8EP,"A detached chalet style home in a quiet traffic free location on this mature development and set in this sought after village. On the first floor 2 bedrooms and a bathroom: downstairs an open plan living/dining room,.......",/resize/244/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Newnham Green,"SOLD SUBJECT TO CONTRACT 319,950",
jpknight.86,"300,000",/property-details/280/oxfordshire/wallingford-59,OX10 8HT,"A mature semi detached house with a superb 110۪ east, southeast facing garden, set in an established residential area within walking distance of the town. In need of modernisation, the property comprises 3.......",/resize/280/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,St. Nicholas Road,"FOR SALE Price Guide 300,000",
jpknight.87,"300,000",/property-details/231/oxfordshire/moulsford-1,OX10 9HZ,"PLANNING PERMISSION GRANTED (P11/W1471): Tucked away in a private setting with open views across neighbouring farmland, a well presented detached bungalow with planning permission to be substituted for a 4.......",/resize/231/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Willow Court Lane,"UNDER OFFER 300,000",
jpknight.88,"315,000",/property-details/203/oxfordshire/cholsey/pound-lane,OX10 9NR,"A superbly presented family home, set in a private position in the centre of the village with a secluded garden. The extended property comprises 4 bedrooms, en suite shower room, bathroom, 2 reception areas, cloakroom.......",/resize/203/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Pound Lane,"SOLD SUBJECT TO CONTRACT 315,000",
jpknight.89,"319,950",/property-details/216/oxfordshire/cholsey-8,OX10 9QL,"A very well presented 1930۪s semi detached home, which has been extended on the ground floor, and features two garages with large gravel driveway. This family home comprises 3 bedrooms, a family bathroom, two.......",/resize/216/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Papist Way,"SOLD SUBJECT TO CONTRACT 319,950",
jpknight.90,"289,950",/property-details/263/oxfordshire/cholsey-16,OX10 9QY,"Set in a quiet residential area close to the village centre, a semi detached 3 bedroom home with a small enclosed terrace garden and a large lawn with conifer boundary to the front and side. As well as the shops and.......",/resize/263/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,College Close,"SOLD SUBJECT TO CONTRACT 289,950",
jpknight.91,"300,000",/property-details/186/oxfordshire/brightwell-cum-sotwell/grove-cottages,OX10 0RZ,"Offers to be submitted on Friday 12th July at 11.00 am.In a semi rural location on the edge of this sought after village, a 3 bedroom semi detached home that is in need of updating with potential to extend, subject.......",/resize/186/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Grove Cottages,"SOLD Offers in the Region of 300,000",12
jpknight.92,"295,000",/property-details/235/oxfordshire/wallingford-44,OX10 0SU,"A brand new 3 bedroom, end terraced modern property built to the latest specification by Beres Developments: it is situated on this attractive development with a south facing garden and off road parking........",/resize/235/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Meriden Court,"FOR SALE 295,000",3
jpknight.93,"295,000",/property-details/210/oxfordshire/wallingford-39,OX10 0SU,"A brand new 3 bedroom, end terraced modern property built to the latest specification by Beres Developments: it is situated on this attractive development with a south facing garden and off road parking........",/resize/210/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Meriden Court,"SOLD SUBJECT TO CONTRACT 295,000",3
jpknight.94,"285,000",/property-details/184/oxfordshire/benson/monarchs-court,OX10 6ST,"Set in a select enclave of just six properties in the heart of this popular village, a stunning 3 bedroom home with a double length driveway leading to the integral garage and a secluded courtyard style, south east.......",/resize/184/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Monarchs Court,"SOLD SUBJECT TO CONTRACT 285,000",3
jpknight.95,"285,000",/property-details/254/oxfordshire/crowmarsh-gifford-5,OX10 8BG,"Set on the outskirts of this sought after village, a stylish 3 bedroom home with a gated block paved drive and 48۪ southwest facing rear garden. There is an en suite to the main bedroom, a fireplace in the living.......",/resize/254/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Crowmarsh Hill,"FOR SALE 285,000",3
jpknight.96,"279,950",/property-details/183/oxfordshire/crowmarsh-gifford/thames-mead,OX10 8EX,"A beautifully presented 3 bedroom semi detached home, in a quiet traffic free position on this popular development on the edge of the village. There are 2 reception rooms, separate kitchen, refitted bathroom: outside, a.......",/resize/183/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Thames Mead,"SOLD SUBJECT TO CONTRACT 279,950",3
jpknight.97,"289,950",/property-details/179/oxfordshire/wallingford/wormald-road-1,OX10 9BD,"Set in this quiet side street, within walking distance of the town, a well presented 3 bedroom semi detached home: it also includes a lounge, dining room, kitchen and breakfast /utility room. The property has a garage,.......",/resize/179/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Wormald Road,"SOLD SUBJECT TO CONTRACT 289,950",3
jpknight.98,"295,000",/property-details/164/oxfordshire/cholsey-11,OX10 9GX,"SPECIAL OFFER - FOR A BUYER ABLE TO EXCHANGE QUICKLY THE SHOW HOUSE FURNITURE WILL BE INCLUDED IN THE SALE. A brand new 3 bedroom, semi-detached cottage style property built to the latest specification by local.......",/resize/164/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Boshers Close,"SOLD SUBJECT TO CONTRACT 295,000",3
jpknight.99,"285,000",/property-details/201/oxfordshire/cholsey/reading-road-1,OX10 9HL,"A charming 3 bedroom period cottage, with a secluded 66۪ garden and 2 parking spaces. Set in a non-estate position, the main bedroom has an en-suite shower room, there are two separate reception rooms with.......",/resize/201/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Reading Road,"SOLD SUBJECT TO CONTRACT 285,000",3
jpknight.100,"294,500",/property-details/132/oxfordshire/cholsey-meadows,OX10 9QZ,"In immaculate order throughout, a 3 bedroom chalet style home set in this quiet, established residential road and within walking distance of both the village centre shops and train station. The property also features an.......",/resize/132/0/268,http://www.jpknight.net/search/5.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Kennedy Crescent,"SOLD SUBJECT TO CONTRACT 294,500",3
jpknight.101,"279,950",/property-details/266/oxfordshire/wallingford-53,OX10 0DT,"A delightful 2 bedroom period cottage, located in the heart of town it has wonderful views from the front to the Kinecroft. The current owners have made many improvements and the property is presented in lovely.......",/resize/266/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Kinecroft,"FOR SALE 279,950",
jpknight.102,"277,500",/property-details/219/oxfordshire/wallingford-41,OX10 0TE,....,/resize/219/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Charter Way,"SOLD SUBJECT TO CONTRACT 277,500",
jpknight.103,"279,950",/property-details/213/oxfordshire/benson-7,OX10 6ST,....,/resize/213/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Monarchs Court,"UNDER OFFER 279,950",
jpknight.104,"275,000",/property-details/254/oxfordshire/crowmarsh-gifford-5,OX10 8BG,"Set on the outskirts of this sought after village, a stylish 3 bedroom home with a gated block paved drive and 48۪ southwest facing rear garden. There is an en suite to the main bedroom, a fireplace in the living.......",/resize/254/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Crowmarsh Hill,"UNDER OFFER 275,000",
jpknight.105,"285,000",/property-details/274/oxfordshire/crowmarsh-gifford-6,OX10 8EA,"A charming Grade II listed, period cottage, set in the heart of this sought after village: featuring a secluded, established 62۪ garden it is also within walking distance of Wallingford town centre. With.......",/resize/274/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,The Street,"UNDER OFFER 285,000",
jpknight.106,"275,000",/property-details/281/oxfordshire/wallingford-60,OX10 8JJ,"Set in this established residential area, just to the north of town, a semi detached home with two double bedrooms, first floor bathroom and a superb 58۪ private south facing garden. The living accommodation.......",/resize/281/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Blackstone Road,"FOR SALE 275,000",
jpknight.107,"279,950",/property-details/282/oxfordshire/cholsey-22,OX10 9LP,"A delightful two bedroom cottage, believed to date from c.1910, set in this sought after location on the edge of the park with a view across allotments to the front and a private 200۪ garden to the rear. Both the.......",/resize/282/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,West End,"FOR SALE 279,950",
jpknight.108,"280,000",/property-details/288/oxfordshire/cholsey-25,OX10 9NG,"Set in an established residential area, a spacious three bedroom home with a glorious 90۪ easterly facing garden: it is within easy walking distance of both the train station and the amenities in the village.......",/resize/288/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Crescent Way,"FOR SALE 280,000",
jpknight.109,"289,950",/property-details/273/oxfordshire/cholsey-20,OX10 9PD,"In need of modernisation, a pretty double fronted semi detached house in a quiet side road just moments from the shops in the village centre and within walking distance of the train station. There are 3 bedrooms, 2.......",/resize/273/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Slade Road,"UNDER OFFER 289,950",
jpknight.110,"282,000",/property-details/265/oxfordshire/cholsey-18,OX10 9QT,"In need of modernisation and with scope for further extension, subject to the usual consents, a semi detached chalet style property in a quiet side road in this pleasant residential setting, within walking distance of.......",/resize/265/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21[]=EG&property_type[]=%21office,Larkfield,"UNDER OFFER 282,000",
jpknight.111,"265,000",/property-details/172/oxfordshire/wallingford/springdale,OX10 0HQ,"A charming 2 bedroom period home, believed to date from 1906, situated in this quiet side street within walking distance of the town. Featuring high ceilings and a fireplace with wood burning stove there is a 23۪.......",/resize/172/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Springdale,"SOLD SUBJECT TO CONTRACT 265,000",2
jpknight.112,"249,950",/property-details/237/oxfordshire/wallingford-46,OX10 0SU,"A brand new 2 bedroom property built to the latest specification by Beres Developments: it is situated on this attractive development with a south facing garden and off road parking. Conveniently located, the property.......",/resize/237/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Meriden Court,"SOLD SUBJECT TO CONTRACT 249,950",2
jpknight.113,"249,950",/property-details/211/oxfordshire/wallingford-45,OX10 0SU,"A select development of just 4 new homes, comprising 2 and 3 bedroom designs, finished to a high specification. Set in this quiet residential area they are within easy reach of the town centre. To reserve a viewing slot.......",/resize/211/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Meriden Court,"SOLD SUBJECT TO CONTRACT 249,950",4
jpknight.114,"277,500",/property-details/219/oxfordshire/wallingford-41,OX10 0TE,....,/resize/219/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Charter Way,"UNDER OFFER 277,500",-1
jpknight.115,"249,000",/property-details/206/oxfordshire/benson/littleworth-road,OX10 6LY,"Set in a rural non estate setting, in the centre of the village, a delightful 2 bedroom stone fronted cottage that dates from 1793 with a South facing garden: just minutes from the village amenities, including a range.......",/resize/206/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Littleworth Road,"SOLD SUBJECT TO CONTRACT 249,000",2
jpknight.116,"279,950",/property-details/213/oxfordshire/benson-7,OX10 6ST,....,/resize/213/0/268,http://www.jpknight.net/search/6.html?n=10&bedrooms=0&showstc=on&showsold=on&orderby=price+desc&search_price_on=price&instruction_type=Sale&resort%21%5B%5D=EG&property_type%5B%5D=%21office,Monarchs Court,"UNDER OFFER 279,950",-1
